Date,DayofWeek,Visitor,Home,HomeGameNum,DayNight,Attendance,HomeAllStar,VisitorAllStar,HomeWinPct,VisitorWinPct
20160616,Thu,TOR,PHI,67,N,22279,1,3,0.45454545454545453,0.5441176470588235
20160616,Thu,WAS,SDN,68,N,22648,0,0,0.40298507462686567,0.6212121212121212
20160617,Fri,TOR,BAL,66,N,38306,3,3,0.5846153846153846,0.5507246376811594
20160617,Fri,SEA,BOS,66,N,35896,6,1,0.5692307692307692,0.5303030303030303
20160617,Fri,CHA,CLE,66,N,27912,5,0,0.5384615384615384,0.5
20160617,Fri,CIN,HOU,68,N,37560,3,1,0.47761194029850745,0.3880597014925373
20160617,Fri,DET,KCA,67,N,37746,0,1,0.5303030303030303,0.5151515151515151
20160617,Fri,NYA,MIN,67,N,23161,0,0,0.30303030303030304,0.48484848484848486
20160617,Fri,ANA,OAK,67,N,24591,0,0,0.4090909090909091,0.4393939393939394
20160617,Fri,SFN,TBA,65,N,40135,0,0,0.484375,0.6119402985074627
20160617,Fri,PIT,CHN,65,D,41547,0,1,0.6875,0.5
20160617,Fri,MIL,LAN,69,N,44998,0,0,0.5147058823529411,0.4626865671641791
20160617,Fri,COL,MIA,67,N,19767,1,4,0.5151515151515151,0.49230769230769234
20160617,Fri,ATL,NYN,66,N,40148,0,1,0.5538461538461539,0.30303030303030304
20160617,Fri,ARI,PHI,68,N,19282,1,2,0.44776119402985076,0.4264705882352941
20160617,Fri,WAS,SDN,69,N,31137,0,0,0.39705882352941174,0.6268656716417911
20160617,Fri,TEX,SLN,66,N,44064,0,1,0.5384615384615384,0.6268656716417911
20160618,Sat,TOR,BAL,67,D,41901,3,3,0.5757575757575758,0.5571428571428572
20160618,Sat,SEA,BOS,67,D,37195,6,1,0.5606060606060606,0.5373134328358209
20160618,Sat,CHA,CLE,67,N,31066,5,0,0.5454545454545454,0.4925373134328358
20160618,Sat,CIN,HOU,69,D,39111,3,1,0.47058823529411764,0.39705882352941174
20160618,Sat,DET,KCA,68,N,38480,0,1,0.5373134328358209,0.5074626865671642
20160618,Sat,NYA,MIN,68,D,30760,0,0,0.29850746268656714,0.4925373134328358
20160618,Sat,ANA,OAK,68,D,25078,0,0,0.417910447761194,0.43283582089552236
20160618,Sat,SFN,TBA,66,D,23948,0,0,0.47692307692307695,0.6176470588235294
20160618,Sat,PIT,CHN,66,N,41424,0,1,0.6923076923076923,0.4925373134328358
20160618,Sat,MIL,LAN,70,N,44112,0,0,0.5217391304347826,0.45588235294117646
20160618,Sat,COL,MIA,68,D,19655,1,4,0.5223880597014925,0.48484848484848486
20160618,Sat,ATL,NYN,67,N,32134,0,1,0.5454545454545454,0.31343283582089554
20160618,Sat,ARI,PHI,69,D,33797,1,2,0.4411764705882353,0.43478260869565216
20160618,Sat,WAS,SDN,70,N,34113,0,0,0.391304347826087,0.6323529411764706
20160618,Sat,TEX,SLN,67,D,44375,0,1,0.5303030303030303,0.6323529411764706
20160619,Sun,TOR,BAL,68,D,39024,3,3,0.582089552238806,0.5492957746478874
20160619,Sun,SEA,BOS,68,D,37211,6,1,0.5671641791044776,0.5294117647058824
20160619,Sun,CHA,CLE,68,D,25269,5,0,0.5522388059701493,0.4852941176470588
20160619,Sun,CIN,HOU,70,D,36369,3,1,0.4782608695652174,0.391304347826087
20160619,Sun,DET,KCA,69,D,34659,0,1,0.5441176470588235,0.5
20160619,Sun,NYA,MIN,69,D,29553,0,0,0.29411764705882354,0.5
20160619,Sun,ANA,OAK,69,D,22846,0,0,0.4117647058823529,0.4411764705882353
20160619,Sun,SFN,TBA,67,D,17361,0,0,0.4696969696969697,0.6231884057971014
20160619,Sun,PIT,CHN,67,N,41024,0,1,0.696969696969697,0.4852941176470588
20160619,Sun,MIL,LAN,71,D,45931,0,0,0.5285714285714286,0.4492753623188406
20160619,Sun,COL,MIA,69,D,24993,1,4,0.5294117647058824,0.47761194029850745
20160619,Sun,ATL,NYN,68,D,41576,0,1,0.5373134328358209,0.3235294117647059
20160619,Sun,ARI,PHI,70,D,40214,1,2,0.43478260869565216,0.44285714285714284
20160619,Sun,WAS,SDN,71,D,32285,0,0,0.4,0.6231884057971014
20160619,Sun,TEX,SLN,68,D,44897,0,1,0.5223880597014925,0.6376811594202898
20160620,Mon,CHA,BOS,69,N,36291,6,0,0.5735294117647058,0.4782608695652174
20160620,Mon,TBA,CLE,69,N,13811,5,0,0.5588235294117647,0.4626865671641791
20160620,Mon,SEA,DET,70,N,27670,1,1,0.4927536231884058,0.5217391304347826
20160620,Mon,ANA,HOU,71,N,22553,3,0,0.4857142857142857,0.4492753623188406
20160620,Mon,BAL,TEX,71,N,35366,1,3,0.6428571428571429,0.5882352941176471
20160620,Mon,SLN,CHN,68,N,41166,0,0,0.7014925373134329,0.5147058823529411
20160620,Mon,WAS,LAN,72,N,44712,0,0,0.5352112676056338,0.6142857142857143
20160620,Mon,COL,MIA,70,N,18187,1,4,0.5362318840579711,0.47058823529411764
20160620,Mon,ARI,PHI,71,D,22118,1,2,0.42857142857142855,0.4507042253521127
20160620,Mon,SFN,PIT,70,N,27906,1,0,0.4782608695652174,0.6285714285714286
20160621,Tue,SDN,BAL,70,N,23876,3,0,0.5797101449275363,0.4084507042253521
20160621,Tue,CHA,BOS,70,N,36544,6,0,0.5652173913043478,0.4857142857142857
20160621,Tue,TBA,CLE,70,N,15629,5,0,0.5652173913043478,0.45588235294117646
20160621,Tue,SEA,DET,71,N,30150,1,1,0.5,0.5142857142857142
20160621,Tue,ANA,HOU,72,N,25004,3,0,0.49295774647887325,0.44285714285714284
20160621,Tue,PHI,MIN,70,N,25714,0,1,0.30434782608695654,0.4225352112676056
20160621,Tue,COL,NYA,70,N,34760,0,4,0.4927536231884058,0.4782608695652174
20160621,Tue,MIL,OAK,70,N,14810,0,0,0.4057971014492754,0.44285714285714284
20160621,Tue,CIN,TEX,72,N,32291,1,1,0.647887323943662,0.38571428571428573
20160621,Tue,ARI,TOR,73,N,41838,3,2,0.5416666666666666,0.4583333333333333
20160621,Tue,SLN,CHN,69,N,41616,0,0,0.6911764705882353,0.5217391304347826
20160621,Tue,WAS,LAN,73,N,42307,0,0,0.5416666666666666,0.6056338028169014
20160621,Tue,ATL,MIA,71,N,19961,1,1,0.5285714285714286,0.3333333333333333
20160621,Tue,KCA,NYN,69,N,40122,0,0,0.5294117647058824,0.5507246376811594
20160621,Tue,SFN,PIT,71,N,27729,1,0,0.4857142857142857,0.6197183098591549
20160622,Wed,SDN,BAL,71,N,23785,3,0,0.5714285714285714,0.4166666666666667
20160622,Wed,CHA,BOS,71,N,37413,6,0,0.5571428571428572,0.49295774647887325
20160622,Wed,TBA,CLE,71,N,21216,5,0,0.5714285714285714,0.4492753623188406
20160622,Wed,SEA,DET,72,N,31497,1,1,0.5070422535211268,0.5070422535211268
20160622,Wed,ANA,HOU,73,D,29649,3,0,0.5,0.43661971830985913
20160622,Wed,PHI,MIN,71,N,25032,0,1,0.3142857142857143,0.4166666666666667
20160622,Wed,COL,NYA,71,D,40104,0,4,0.4857142857142857,0.4857142857142857
20160622,Wed,MIL,OAK,71,D,13586,0,0,0.4142857142857143,0.43661971830985913
20160622,Wed,CIN,TEX,73,N,32407,1,1,0.6388888888888888,0.39436619718309857
20160622,Wed,ARI,TOR,74,D,46967,3,2,0.5342465753424658,0.4657534246575342
20160622,Wed,SLN,CHN,70,D,41058,0,0,0.6811594202898551,0.5285714285714286
20160622,Wed,WAS,LAN,74,N,43776,0,0,0.547945205479452,0.5972222222222222
20160622,Wed,ATL,MIA,72,D,22642,1,1,0.5211267605633803,0.34285714285714286
20160622,Wed,KCA,NYN,70,D,35185,0,0,0.5362318840579711,0.5428571428571428
20160622,Wed,SFN,PIT,72,N,33747,1,0,0.4788732394366197,0.625
20160623,Thu,OAK,ANA,73,N,36412,0,0,0.4305555555555556,0.4084507042253521
20160623,Thu,CHA,BOS,72,D,37790,6,0,0.5492957746478874,0.5
20160623,Thu,SEA,DET,73,D,35767,1,1,0.5138888888888888,0.5
20160623,Thu,PHI,MIN,72,D,30012,0,1,0.323943661971831,0.410958904109589
20160623,Thu,NYN,ATL,72,N,22324,1,0,0.3380281690140845,0.5428571428571428
20160623,Thu,SDN,CIN,73,N,20443,1,0,0.3888888888888889,0.410958904109589
20160623,Thu,ARI,COL,72,N,36558,4,2,0.4788732394366197,0.4594594594594595
20160623,Thu,CHN,MIA,73,N,25291,1,0,0.5277777777777778,0.6714285714285714
20160623,Thu,SFN,PIT,73,D,29986,1,0,0.4722222222222222,0.6301369863013698
20160624,Fri,OAK,ANA,74,N,41356,0,0,0.4246575342465753,0.4166666666666667
20160624,Fri,TBA,BAL,72,N,44956,3,0,0.5774647887323944,0.44285714285714284
20160624,Fri,TOR,CHA,74,N,27196,0,3,0.4931506849315068,0.5405405405405406
20160624,Fri,CLE,DET,74,N,37886,1,5,0.5205479452054794,0.5774647887323944
20160624,Fri,HOU,KCA,72,N,36195,0,3,0.5352112676056338,0.5068493150684932
20160624,Fri,MIN,NYA,72,N,44808,0,0,0.49295774647887325,0.3194444444444444
20160624,Fri,SLN,SEA,74,N,35746,1,0,0.4931506849315068,0.5352112676056338
20160624,Fri,BOS,TEX,74,N,46811,1,6,0.6438356164383562,0.5555555555555556
20160624,Fri,NYN,ATL,73,N,25565,1,0,0.3472222222222222,0.5352112676056338
20160624,Fri,SDN,CIN,74,N,40713,1,0,0.3835616438356164,0.4189189189189189
20160624,Fri,ARI,COL,73,N,35216,4,2,0.4722222222222222,0.4666666666666667
20160624,Fri,CHN,MIA,74,N,24385,1,0,0.5342465753424658,0.6619718309859155
20160624,Fri,WAS,MIL,73,N,32668,0,0,0.4444444444444444,0.589041095890411
20160624,Fri,LAN,PIT,74,N,28226,1,0,0.4657534246575342,0.5540540540540541
20160624,Fri,PHI,SFN,75,N,42238,0,1,0.6351351351351351,0.4189189189189189
20160625,Sat,OAK,ANA,75,N,40643,0,0,0.4189189189189189,0.4246575342465753
20160625,Sat,TBA,BAL,73,D,18229,3,0,0.5833333333333334,0.43661971830985913
20160625,Sat,TBA,BAL,74,N,33040,3,0,0.589041095890411,0.4305555555555556
20160625,Sat,TOR,CHA,75,D,25776,0,3,0.5,0.5333333333333333
20160625,Sat,CLE,DET,75,D,39028,1,5,0.5135135135135135,0.5833333333333334
20160625,Sat,HOU,KCA,73,N,38880,0,3,0.5277777777777778,0.5135135135135135
20160625,Sat,MIN,NYA,73,D,40075,0,0,0.5,0.3150684931506849
20160625,Sat,SLN,SEA,75,N,40431,1,0,0.5,0.5277777777777778
20160625,Sat,BOS,TEX,75,N,47559,1,6,0.6351351351351351,0.5616438356164384
20160625,Sat,NYN,ATL,74,N,40879,1,0,0.3424657534246575,0.5416666666666666
20160625,Sat,SDN,CIN,75,D,40871,1,0,0.3783783783783784,0.4266666666666667
20160625,Sat,ARI,COL,74,D,33337,4,2,0.4657534246575342,0.47368421052631576
20160625,Sat,CHN,MIA,75,D,29457,1,0,0.527027027027027,0.6666666666666666
20160625,Sat,WAS,MIL,74,D,30085,0,0,0.4520547945205479,0.581081081081081
20160625,Sat,LAN,PIT,75,N,33590,1,0,0.47297297297297297,0.5466666666666666
20160625,Sat,PHI,SFN,76,N,41928,0,1,0.64,0.41333333333333333
20160626,Sun,OAK,ANA,76,D,36715,0,0,0.41333333333333333,0.43243243243243246
20160626,Sun,TBA,BAL,75,D,38611,3,0,0.5945945945945946,0.4246575342465753
20160626,Sun,TOR,CHA,76,D,28345,0,3,0.49333333333333335,0.5394736842105263
20160626,Sun,CLE,DET,76,D,36502,1,5,0.5066666666666667,0.589041095890411
20160626,Sun,HOU,KCA,74,D,36450,0,3,0.5205479452054794,0.52
20160626,Sun,MIN,NYA,74,D,38673,0,0,0.5068493150684932,0.3108108108108108
20160626,Sun,SLN,SEA,76,D,35955,1,0,0.5066666666666667,0.5205479452054794
20160626,Sun,BOS,TEX,76,D,36312,1,6,0.64,0.5540540540540541
20160626,Sun,NYN,ATL,75,D,20484,1,0,0.33783783783783783,0.547945205479452
20160626,Sun,SDN,CIN,76,D,40805,1,0,0.37333333333333335,0.4342105263157895
20160626,Sun,ARI,COL,75,D,32435,4,2,0.47297297297297297,0.4675324675324675
20160626,Sun,CHN,MIA,76,D,27318,1,0,0.5333333333333333,0.6575342465753424
20160626,Sun,WAS,MIL,75,D,30215,0,0,0.4594594594594595,0.5733333333333334
20160626,Sun,LAN,PIT,76,N,32228,1,0,0.48,0.5394736842105263
20160626,Sun,PHI,SFN,77,D,41479,0,1,0.631578947368421,0.42105263157894735
20160627,Mon,HOU,ANA,77,N,36839,0,3,0.42105263157894735,0.5131578947368421
20160627,Mon,SLN,KCA,75,N,31355,0,0,0.527027027027027,0.527027027027027
20160627,Mon,TEX,NYA,75,N,32914,0,1,0.5,0.6447368421052632
20160627,Mon,BOS,TBA,75,N,18024,0,6,0.4189189189189189,0.5466666666666666
20160627,Mon,PHI,ARI,79,N,22567,2,1,0.46153846153846156,0.4155844155844156
20160627,Mon,CLE,ATL,76,N,15538,1,5,0.3466666666666667,0.5945945945945946
20160627,Mon,CHN,CIN,77,N,31762,1,0,0.3815789473684211,0.6486486486486487
20160627,Mon,TOR,COL,76,N,36419,4,3,0.48,0.5324675324675324
20160627,Mon,LAN,PIT,77,D,26925,1,0,0.4868421052631579,0.5324675324675324
20160627,Mon,OAK,SFN,78,N,41442,0,0,0.6363636363636364,0.4266666666666667
20160627,Mon,NYN,WAS,77,N,33109,0,0,0.5789473684210527,0.5405405405405406
20160628,Tue,HOU,ANA,78,N,38781,0,3,0.4155844155844156,0.5194805194805194
20160628,Tue,MIN,CHA,77,N,22072,0,0,0.5,0.32
20160628,Tue,MIA,DET,77,N,30808,1,1,0.5,0.5394736842105263
20160628,Tue,SLN,KCA,76,N,32909,0,0,0.5333333333333333,0.52
20160628,Tue,TEX,NYA,76,N,32373,0,1,0.49333333333333335,0.6493506493506493
20160628,Tue,PIT,SEA,77,N,24836,1,1,0.5,0.4805194805194805
20160628,Tue,BOS,TBA,76,N,16986,0,6,0.4266666666666667,0.5394736842105263
20160628,Tue,PHI,ARI,80,N,19645,2,1,0.45569620253164556,0.4230769230769231
20160628,Tue,CLE,ATL,77,N,19206,1,5,0.34210526315789475,0.6
20160628,Tue,CHN,CIN,78,N,35999,1,0,0.37662337662337664,0.6533333333333333
20160628,Tue,TOR,COL,77,N,33917,4,3,0.4868421052631579,0.5256410256410257
20160628,Tue,LAN,MIL,76,N,33819,0,0,0.4533333333333333,0.5384615384615384
20160628,Tue,BAL,SDN,78,N,31515,0,3,0.42857142857142855,0.6
20160628,Tue,OAK,SFN,79,N,41730,0,0,0.6282051282051282,0.4342105263157895
20160628,Tue,NYN,WAS,78,N,29918,0,0,0.5844155844155844,0.5333333333333333
20160629,Wed,HOU,ANA,79,D,36683,0,3,0.41025641025641024,0.5256410256410257
20160629,Wed,MIN,CHA,78,N,18571,0,0,0.4935064935064935,0.32894736842105265
20160629,Wed,MIA,DET,78,D,31760,1,1,0.5064935064935064,0.5324675324675324
20160629,Wed,TEX,NYA,77,N,39875,0,1,0.4868421052631579,0.6538461538461539
20160629,Wed,SFN,OAK,78,N,32810,0,0,0.44155844155844154,0.620253164556962
20160629,Wed,PIT,SEA,78,N,25477,1,1,0.5064935064935064,0.47435897435897434
20160629,Wed,BOS,TBA,77,D,24110,0,6,0.42105263157894735,0.5454545454545454
20160629,Wed,PHI,ARI,81,D,18603,2,1,0.45,0.43037974683544306
20160629,Wed,CLE,ATL,78,N,16600,1,5,0.33766233766233766,0.6052631578947368
20160629,Wed,CHN,CIN,79,D,37188,1,0,0.3717948717948718,0.6578947368421053
20160629,Wed,TOR,COL,78,D,38412,4,3,0.4805194805194805,0.5316455696202531
20160629,Wed,LAN,MIL,77,N,26566,0,0,0.4473684210526316,0.5443037974683544
20160629,Wed,BAL,SDN,79,D,25221,0,3,0.4230769230769231,0.6052631578947368
20160629,Wed,KCA,SLN,77,N,44840,0,0,0.5263157894736842,0.5263157894736842
20160629,Wed,NYN,WAS,79,N,33386,0,0,0.5897435897435898,0.5263157894736842
20160630,Thu,MIN,CHA,79,D,26158,0,0,0.5,0.3246753246753247
20160630,Thu,TEX,NYA,78,D,39934,0,1,0.4935064935064935,0.6455696202531646
20160630,Thu,SFN,OAK,79,N,36067,0,0,0.44871794871794873,0.6125
20160630,Thu,BAL,SEA,79,N,23715,1,3,0.5,0.6103896103896104
20160630,Thu,DET,TBA,78,N,10729,0,1,0.42857142857142855,0.5128205128205128
20160630,Thu,CLE,TOR,81,N,41365,3,5,0.5375,0.6103896103896104
20160630,Thu,MIA,ATL,79,N,16097,1,1,0.3333333333333333,0.5256410256410257
20160630,Thu,LAN,MIL,78,D,33029,0,0,0.45454545454545453,0.5375
20160630,Thu,CHN,NYN,78,N,40122,0,0,0.5194805194805194,0.6623376623376623
20160630,Thu,KCA,SLN,78,N,44802,0,0,0.5194805194805194,0.5324675324675324
20160630,Thu,CIN,WAS,80,N,29386,0,1,0.5949367088607594,0.3670886075949367
20160701,Fri,ANA,BOS,79,N,37117,6,0,0.5384615384615384,0.4050632911392405
20160701,Fri,CHA,HOU,80,N,31965,3,0,0.5316455696202531,0.5063291139240507
20160701,Fri,TEX,MIN,79,N,25530,0,1,0.32051282051282054,0.6375
20160701,Fri,PIT,OAK,80,N,15710,0,1,0.4430379746835443,0.4810126582278481
20160701,Fri,BAL,SEA,80,N,33006,1,3,0.5063291139240507,0.6025641025641025
20160701,Fri,DET,TBA,79,N,13537,0,1,0.4230769230769231,0.5189873417721519
20160701,Fri,CLE,TOR,82,D,45825,3,5,0.5308641975308642,0.6153846153846154
20160701,Fri,SFN,ARI,82,N,24859,2,0,0.4444444444444444,0.6172839506172839
20160701,Fri,MIA,ATL,80,N,32036,1,1,0.34177215189873417,0.5189873417721519
20160701,Fri,COL,LAN,82,N,43644,0,4,0.5432098765432098,0.47435897435897434
20160701,Fri,CHN,NYN,79,N,34294,0,0,0.5256410256410257,0.6538461538461539
20160701,Fri,KCA,PHI,81,N,30263,1,0,0.4375,0.5384615384615384
20160701,Fri,NYA,SDN,80,N,41321,0,0,0.4177215189873418,0.5
20160701,Fri,MIL,SLN,79,N,42987,0,0,0.5128205128205128,0.44871794871794873
20160701,Fri,CIN,WAS,81,N,27631,0,1,0.6,0.3625
20160702,Sat,ANA,BOS,80,N,36552,6,0,0.5443037974683544,0.4
20160702,Sat,CHA,HOU,81,D,35116,3,0,0.5375,0.5
20160702,Sat,TEX,MIN,80,D,21466,0,1,0.31645569620253167,0.6419753086419753
20160702,Sat,PIT,OAK,81,N,28846,0,1,0.4375,0.4875
20160702,Sat,BAL,SEA,81,N,29362,1,3,0.5125,0.5949367088607594
20160702,Sat,DET,TBA,80,D,17861,0,1,0.4177215189873418,0.525
20160702,Sat,CLE,TOR,83,D,46197,3,5,0.524390243902439,0.620253164556962
20160702,Sat,SFN,ARI,83,N,30683,2,0,0.43902439024390244,0.6219512195121951
20160702,Sat,MIA,ATL,81,D,23448,1,1,0.3375,0.525
20160702,Sat,COL,LAN,83,N,46608,0,4,0.5487804878048781,0.46835443037974683
20160702,Sat,CHN,NYN,80,N,41151,0,0,0.5316455696202531,0.6455696202531646
20160702,Sat,KCA,PHI,82,N,40331,1,0,0.4444444444444444,0.5316455696202531
20160702,Sat,NYA,SDN,81,N,42315,0,0,0.425,0.4936708860759494
20160702,Sat,MIL,SLN,80,D,40573,0,0,0.5189873417721519,0.4430379746835443
20160702,Sat,CIN,WAS,82,N,35195,0,1,0.6049382716049383,0.35802469135802467
20160703,Sun,ANA,BOS,81,D,36801,6,0,0.5375,0.4074074074074074
20160703,Sun,CHA,HOU,82,D,30379,3,0,0.5308641975308642,0.5061728395061729
20160703,Sun,TEX,MIN,81,D,26942,0,1,0.325,0.6341463414634146
20160703,Sun,PIT,OAK,82,D,21831,0,1,0.43209876543209874,0.49382716049382713
20160703,Sun,BAL,SEA,82,D,31405,1,3,0.5185185185185185,0.5875
20160703,Sun,DET,TBA,81,D,13126,0,1,0.4125,0.5308641975308642
20160703,Sun,CLE,TOR,84,D,45962,3,5,0.5301204819277109,0.6125
20160703,Sun,SFN,ARI,84,D,26171,2,0,0.4457831325301205,0.6144578313253012
20160703,Sun,MIA,ATL,82,N,12582,1,1,0.345679012345679,0.5185185185185185
20160703,Sun,COL,LAN,84,D,41836,0,4,0.5542168674698795,0.4625
20160703,Sun,CHN,NYN,81,D,36137,0,0,0.5375,0.6375
20160703,Sun,KCA,PHI,83,D,20473,1,0,0.43902439024390244,0.5375
20160703,Sun,NYA,SDN,82,D,42131,0,0,0.43209876543209874,0.4875
20160703,Sun,MIL,SLN,81,D,41148,0,0,0.525,0.4375
20160703,Sun,CIN,WAS,83,D,37328,0,1,0.5975609756097561,0.36585365853658536
20160704,Mon,TEX,BOS,82,D,36253,6,1,0.5432098765432098,0.6265060240963856
20160704,Mon,NYA,CHA,83,D,30955,0,0,0.5121951219512195,0.49382716049382713
20160704,Mon,DET,CLE,82,N,34163,5,1,0.6049382716049383,0.5365853658536586
20160704,Mon,SEA,HOU,83,D,29844,3,1,0.524390243902439,0.524390243902439
20160704,Mon,OAK,MIN,82,D,23100,0,0,0.3333333333333333,0.4268292682926829
20160704,Mon,ANA,TBA,82,D,14532,0,0,0.4074074074074074,0.4024390243902439
20160704,Mon,KCA,TOR,85,N,36438,3,0,0.5357142857142857,0.5308641975308642
20160704,Mon,SDN,ARI,85,N,39203,2,0,0.44047619047619047,0.4268292682926829
20160704,Mon,CIN,CHN,82,D,41293,0,1,0.6296296296296297,0.3614457831325301
20160704,Mon,BAL,LAN,85,N,47378,0,3,0.5595238095238095,0.5802469135802469
20160704,Mon,MIA,NYN,82,D,30424,0,1,0.5432098765432098,0.524390243902439
20160704,Mon,ATL,PHI,84,D,19064,1,1,0.4457831325301205,0.34146341463414637
20160704,Mon,COL,SFN,85,D,41874,0,4,0.6190476190476191,0.4567901234567901
20160704,Mon,PIT,SLN,82,D,41850,0,1,0.5308641975308642,0.5
20160704,Mon,MIL,WAS,84,D,29174,0,0,0.6024096385542169,0.43209876543209874
20160705,Tue,TEX,BOS,83,N,35964,6,1,0.5487804878048781,0.6190476190476191
20160705,Tue,NYA,CHA,84,N,20773,0,0,0.5180722891566265,0.4878048780487805
20160705,Tue,DET,CLE,83,N,19448,5,1,0.6097560975609756,0.5301204819277109
20160705,Tue,SEA,HOU,84,N,21553,3,1,0.5301204819277109,0.5180722891566265
20160705,Tue,OAK,MIN,83,N,16938,0,0,0.32926829268292684,0.43373493975903615
20160705,Tue,ANA,TBA,83,N,14896,0,0,0.4146341463414634,0.39759036144578314
20160705,Tue,KCA,TOR,86,N,35917,3,0,0.5411764705882353,0.524390243902439
20160705,Tue,SDN,ARI,86,N,14110,2,0,0.43529411764705883,0.43373493975903615
20160705,Tue,CIN,CHN,83,D,41310,0,1,0.6341463414634146,0.35714285714285715
20160705,Tue,BAL,LAN,86,N,45373,0,3,0.5647058823529412,0.573170731707317
20160705,Tue,MIA,NYN,83,N,29477,0,1,0.5487804878048781,0.5180722891566265
20160705,Tue,ATL,PHI,85,N,18426,1,1,0.4523809523809524,0.3373493975903614
20160705,Tue,COL,SFN,86,N,41753,0,4,0.6235294117647059,0.45121951219512196
20160705,Tue,PIT,SLN,83,N,41444,0,1,0.524390243902439,0.5060240963855421
20160705,Tue,MIL,WAS,85,N,25138,0,0,0.5952380952380952,0.43902439024390244
20160706,Wed,TEX,BOS,84,N,37175,6,1,0.54216867469879515,0.6235294117647059
20160706,Wed,NYA,CHA,85,N,21144,0,0,0.5119047619047619,0.4939759036144578
20160706,Wed,DET,CLE,84,D,24098,5,1,0.6144578313253012,0.5238095238095238
20160706,Wed,SEA,HOU,85,N,25709,3,1,0.5357142857142857,0.5119047619047619
20160706,Wed,OAK,MIN,84,D,27657,0,0,0.3373493975903614,0.42857142857142855
20160706,Wed,ANA,TBA,84,N,11267,0,0,0.40963855421686746,0.40476190476190477
20160706,Wed,KCA,TOR,87,N,39971,3,0,0.5465116279069767,0.5180722891566265
20160706,Wed,SDN,ARI,87,N,17091,2,0,0.4418604651162791,0.42857142857142855
20160706,Wed,CIN,CHN,84,D,41262,0,1,0.6265060240963856,0.36470588235294116
20160706,Wed,BAL,LAN,87,D,40899,0,3,0.5581395348837209,0.5783132530120482
20160706,Wed,MIA,NYN,84,D,26191,0,1,0.54216867469879515,0.5238095238095238
20160706,Wed,ATL,PHI,86,D,19211,1,1,0.4588235294117647,0.3333333333333333
20160706,Wed,COL,SFN,87,N,42076,0,4,0.6162790697674418,0.4578313253012048
20160706,Wed,PIT,SLN,84,N,42693,0,1,0.5180722891566265,0.5119047619047619
20160706,Wed,MIL,WAS,86,D,26330,0,0,0.5882352941176471,0.4457831325301205
20160707,Thu,NYA,CLE,85,N,23848,5,0,0.6071428571428571,0.4880952380952381
20160707,Thu,OAK,HOU,86,N,20933,3,0,0.5411764705882353,0.4235294117647059
20160707,Thu,SEA,KCA,85,N,31425,0,1,0.5119047619047619,0.5058823529411764
20160707,Thu,ANA,TBA,85,D,14576,0,0,0.40476190476190477,0.4117647058823529
20160707,Thu,MIN,TEX,87,N,43934,1,0,0.6162790697674418,0.34523809523809523
20160707,Thu,DET,TOR,88,N,46283,3,1,0.5517241379310345,0.5294117647058824
20160707,Thu,ATL,CHN,85,N,41480,0,1,0.6190476190476191,0.32941176470588235
20160707,Thu,PHI,COL,85,N,35250,4,1,0.4523809523809524,0.46511627906976744
20160707,Thu,SDN,LAN,88,N,44759,0,0,0.5517241379310345,0.43529411764705883
20160707,Thu,WAS,NYN,85,N,37569,0,0,0.5476190476190477,0.5930232558139535
20160707,Thu,PIT,SLN,85,D,42144,0,1,0.5119047619047619,0.5176470588235295
20160708,Fri,ANA,BAL,85,N,44317,3,0,0.5833333333333334,0.4186046511627907
20160708,Fri,TBA,BOS,85,N,37739,6,0,0.5476190476190477,0.4
20160708,Fri,ATL,CHA,86,N,26199,0,1,0.5176470588235295,0.3372093023255814
20160708,Fri,NYA,CLE,86,N,34045,5,0,0.6,0.49411764705882355
20160708,Fri,OAK,HOU,87,N,31438,3,0,0.5348837209302325,0.43023255813953487
20160708,Fri,SEA,KCA,86,N,33391,0,1,0.5176470588235295,0.5
20160708,Fri,MIN,TEX,88,N,40330,1,0,0.6091954022988506,0.35294117647058826
20160708,Fri,DET,TOR,89,N,43228,3,1,0.5568181818181818,0.5232558139534884
20160708,Fri,PHI,COL,86,N,42335,4,1,0.4588235294117647,0.45977011494252873
20160708,Fri,SDN,LAN,89,N,43588,0,0,0.5454545454545454,0.4418604651162791
20160708,Fri,CIN,MIA,86,N,22333,1,1,0.5176470588235295,0.37209302325581395
20160708,Fri,SLN,MIL,85,N,28343,0,0,0.44047619047619047,0.5176470588235295
20160708,Fri,WAS,NYN,86,N,35030,0,0,0.5529411764705883,0.5862068965517241
20160708,Fri,CHN,PIT,87,N,35904,1,0,0.5116279069767442,0.611764705882353
20160708,Fri,ARI,SFN,88,N,41576,0,2,0.6206896551724138,0.4367816091954023
20160709,Sat,ANA,BAL,86,D,43288,3,0,0.5764705882352941,0.42528735632183906
20160709,Sat,TBA,BOS,86,D,36900,6,0,0.5529411764705883,0.3953488372093023
20160709,Sat,ATL,CHA,87,D,23888,0,1,0.5116279069767442,0.3448275862068966
20160709,Sat,NYA,CLE,87,D,32951,5,0,0.6046511627906976,0.4883720930232558
20160709,Sat,OAK,HOU,88,D,35312,3,0,0.5402298850574713,0.42528735632183906
20160709,Sat,SEA,KCA,87,D,30659,0,1,0.5116279069767442,0.5057471264367817
20160709,Sat,MIN,TEX,89,N,37708,1,0,0.6136363636363636,0.3488372093023256
